          time          mass          xmom          ymom          zmom     ang mom x     ang mom y     ang mom z         rho_K         rho_e         rho_E
        770013   1.97547e+33   7.35941e+41             0             0             0             0             0    1.4527e+50     1.446e+45   1.45266e+50
        771056   1.97547e+33   7.35941e+41             0             0             0             0             0    1.4527e+50   1.43873e+45   1.45266e+50
        772099   1.97547e+33   7.35941e+41             0             0             0             0             0    1.4527e+50   1.43466e+45   1.45266e+50
        773142   1.97547e+33   7.35941e+41             0             0             0             0             0    1.4527e+50   1.44788e+45   1.45266e+50
        774186   1.97547e+33   7.35941e+41             0             0             0             0             0    1.4527e+50   1.47874e+45   1.45266e+50
        775229   1.97547e+33   7.35941e+41             0             0             0             0             0    1.4527e+50   1.45109e+45   1.45265e+50
        776272   1.97547e+33   7.35941e+41             0             0             0             0             0    1.4527e+50   1.44934e+45   1.45265e+50
        777315   1.97547e+33   7.35941e+41             0             0             0             0             0    1.4527e+50   1.44594e+45   1.45265e+50
        778358   1.97547e+33   7.35941e+41             0             0             0             0             0    1.4527e+50    1.4295e+45   1.45265e+50
        779402   1.97547e+33   7.35941e+41             0             0             0             0             0    1.4527e+50   1.41861e+45   1.45265e+50
        780445   1.97547e+33   7.35941e+41             0             0             0             0             0    1.4527e+50   1.41034e+45   1.45265e+50
        781488   1.97547e+33   7.35941e+41             0             0             0             0             0    1.4527e+50    1.4035e+45   1.45265e+50
        782531   1.97547e+33   7.35941e+41             0             0             0             0             0    1.4527e+50   1.39763e+45   1.45265e+50
        783575   1.97547e+33   7.35941e+41             0             0             0             0             0    1.4527e+50   1.39242e+45   1.45265e+50
        784618   1.97547e+33   7.35941e+41             0             0             0             0             0    1.4527e+50   1.38772e+45   1.45265e+50
        785661   1.97547e+33   7.35941e+41             0             0             0             0             0    1.4527e+50   1.38339e+45   1.45265e+50
        786704   1.97547e+33   7.35942e+41             0             0             0             0             0    1.4527e+50   1.37936e+45   1.45265e+50
        787748   1.97547e+33   7.35942e+41             0             0             0             0             0    1.4527e+50   1.37557e+45   1.45265e+50
        788791   1.97547e+33   7.35942e+41             0             0             0             0             0    1.4527e+50   1.37198e+45   1.45265e+50
        789835   1.97547e+33   7.35942e+41             0             0             0             0             0    1.4527e+50   1.36854e+45   1.45265e+50
        790878   1.97547e+33   7.35942e+41             0             0             0             0             0    1.4527e+50   1.36524e+45   1.45265e+50
        791921   1.97547e+33   7.35942e+41             0             0             0             0             0    1.4527e+50   1.36205e+45   1.45265e+50
        792965   1.97547e+33   7.35942e+41             0             0             0             0             0    1.4527e+50   1.35895e+45   1.45265e+50
        794008   1.97547e+33   7.35942e+41             0             0             0             0             0    1.4527e+50   1.35593e+45   1.45265e+50
        795051   1.97547e+33   7.35942e+41             0             0             0             0             0    1.4527e+50   1.35299e+45   1.45265e+50
        796095   1.97547e+33   7.35942e+41             0             0             0             0             0    1.4527e+50    1.3501e+45   1.45265e+50
        797138   1.97547e+33   7.35942e+41             0             0             0             0             0    1.4527e+50   1.34726e+45   1.45265e+50
        798182   1.97547e+33   7.35942e+41             0             0             0             0             0    1.4527e+50   1.34446e+45   1.45265e+50
        799225   1.97547e+33   7.35942e+41             0             0             0             0             0    1.4527e+50   1.34171e+45   1.45265e+50
        800269   1.97547e+33   7.35942e+41             0             0             0             0             0    1.4527e+50   1.33898e+45   1.45265e+50
        801312   1.97547e+33   7.35942e+41             0             0             0             0             0    1.4527e+50   1.33628e+45   1.45265e+50
        802356   1.97547e+33   7.35942e+41             0             0             0             0             0    1.4527e+50   1.33361e+45   1.45265e+50
        803399   1.97547e+33   7.35942e+41             0             0             0             0             0    1.4527e+50   1.33096e+45   1.45265e+50
        804443   1.97547e+33   7.35942e+41             0             0             0             0             0    1.4527e+50   1.32833e+45   1.45265e+50
        805487   1.97547e+33   7.35942e+41             0             0             0             0             0    1.4527e+50   1.32572e+45   1.45266e+50
        806530   1.97547e+33   7.35942e+41             0             0             0             0             0    1.4527e+50   1.32312e+45   1.45266e+50
        807574   1.97547e+33   7.35942e+41             0             0             0             0             0    1.4527e+50   1.32054e+45   1.45266e+50
        808617   1.97547e+33   7.35942e+41             0             0             0             0             0    1.4527e+50   1.31796e+45   1.45266e+50
        809661   1.97547e+33   7.35942e+41             0             0             0             0             0    1.4527e+50    1.3154e+45   1.45266e+50
        810705   1.97547e+33   7.35942e+41             0             0             0             0             0    1.4527e+50   1.31285e+45   1.45266e+50
        811748   1.97547e+33   7.35942e+41             0             0             0             0             0    1.4527e+50    1.3103e+45   1.45266e+50
        812792   1.97547e+33   7.35942e+41             0             0             0             0             0    1.4527e+50   1.30963e+45   1.45266e+50
        813836   1.97547e+33   7.35942e+41             0             0             0             0             0    1.4527e+50   1.30685e+45   1.45266e+50
        814879   1.97547e+33   7.35942e+41             0             0             0             0             0    1.4527e+50   1.30417e+45   1.45266e+50
        815923   1.97547e+33   7.35942e+41             0             0             0             0             0    1.4527e+50   1.30152e+45   1.45266e+50
        816967   1.97547e+33   7.35942e+41             0             0             0             0             0    1.4527e+50    1.2989e+45   1.45266e+50
        818011   1.97547e+33   7.35942e+41             0             0             0             0             0    1.4527e+50   1.33115e+45   1.45266e+50
        819055   1.97547e+33   7.35942e+41             0             0             0             0             0    1.4527e+50   1.33054e+45   1.45265e+50
        820098   1.97547e+33   7.35942e+41             0             0             0             0             0    1.4527e+50   1.31887e+45   1.45265e+50
        821142   1.97547e+33   7.35942e+41             0             0             0             0             0    1.4527e+50   1.31407e+45   1.45266e+50
        822186   1.97547e+33   7.35942e+41             0             0             0             0             0    1.4527e+50   1.30815e+45   1.45266e+50
        823230   1.97547e+33   7.35942e+41             0             0             0             0             0    1.4527e+50   1.30329e+45   1.45266e+50
        824274   1.97547e+33   7.35942e+41             0             0             0             0             0    1.4527e+50   1.29904e+45   1.45266e+50
        825318   1.97547e+33   7.35942e+41             0             0             0             0             0    1.4527e+50    1.2952e+45   1.45266e+50
        826362   1.97547e+33   7.35942e+41             0             0             0             0             0    1.4527e+50   1.29163e+45   1.45266e+50
        827406   1.97547e+33   7.35942e+41             0             0             0             0             0    1.4527e+50   1.28827e+45   1.45266e+50
        828450   1.97547e+33   7.35942e+41             0             0             0             0             0    1.4527e+50    1.3017e+45   1.45265e+50
        829494   1.97547e+33   7.35942e+41             0             0             0             0             0    1.4527e+50   1.30162e+45   1.45265e+50
        830538   1.97547e+33   7.35942e+41             0             0             0             0             0    1.4527e+50   1.30072e+45   1.45265e+50
        831582   1.97547e+33   7.35942e+41             0             0             0             0             0    1.4527e+50   1.29955e+45   1.45265e+50
        832626   1.97547e+33   7.35942e+41             0             0             0             0             0    1.4527e+50   1.30734e+45   1.45265e+50
        833670   1.97547e+33   7.35942e+41             0             0             0             0             0    1.4527e+50   1.30977e+45   1.45265e+50
        834714   1.97547e+33   7.35942e+41             0             0             0             0             0    1.4527e+50   1.31023e+45   1.45265e+50
        835758   1.97547e+33   7.35942e+41             0             0             0             0             0    1.4527e+50   1.31011e+45   1.45265e+50
        836802   1.97547e+33   7.35942e+41             0             0             0             0             0    1.4527e+50   1.30975e+45   1.45265e+50
        837846   1.97547e+33   7.35942e+41             0             0             0             0             0    1.4527e+50   1.30928e+45   1.45265e+50
        838890   1.97547e+33   7.35942e+41             0             0             0             0             0    1.4527e+50   1.30868e+45   1.45265e+50
        839934   1.97547e+33   7.35942e+41             0             0             0             0             0    1.4527e+50   1.30806e+45   1.45265e+50
        840978   1.97547e+33   7.35942e+41             0             0             0             0             0    1.4527e+50   1.30736e+45   1.45265e+50
        842022   1.97547e+33   7.35942e+41             0             0             0             0             0    1.4527e+50    1.3066e+45   1.45265e+50
        843066   1.97547e+33   7.35942e+41             0             0             0             0             0    1.4527e+50   1.30586e+45   1.45265e+50
        844111   1.97547e+33   7.35942e+41             0             0             0             0             0    1.4527e+50   1.30512e+45   1.45265e+50
        845155   1.97547e+33   7.35942e+41             0             0             0             0             0    1.4527e+50   1.30434e+45   1.45265e+50
        846199   1.97547e+33   7.35942e+41             0             0             0             0             0    1.4527e+50   1.30356e+45   1.45265e+50
        847243   1.97547e+33   7.35942e+41             0             0             0             0             0    1.4527e+50   1.30276e+45   1.45265e+50
        848287   1.97547e+33   7.35942e+41             0             0             0             0             0    1.4527e+50   1.30199e+45   1.45265e+50
        849332   1.97547e+33   7.35942e+41             0             0             0             0             0    1.4527e+50   1.30186e+45   1.45265e+50
        850376   1.97547e+33   7.35942e+41             0             0             0             0             0    1.4527e+50   1.29022e+45   1.45265e+50
        851420   1.97547e+33   7.35942e+41             0             0             0             0             0    1.4527e+50   1.28256e+45   1.45265e+50
        852464   1.97547e+33   7.35942e+41             0             0             0             0             0    1.4527e+50   1.27673e+45   1.45265e+50
        853509   1.97547e+33   7.35942e+41             0             0             0             0             0    1.4527e+50   1.27183e+45   1.45265e+50
        854553   1.97547e+33   7.35942e+41             0             0             0             0             0    1.4527e+50   1.26755e+45   1.45265e+50
        855597   1.97547e+33   7.35942e+41             0             0             0             0             0    1.4527e+50    1.2637e+45   1.45265e+50
        856641   1.97547e+33   7.35942e+41             0             0             0             0             0    1.4527e+50   1.26016e+45   1.45265e+50
        857686   1.97547e+33   7.35942e+41             0             0             0             0             0    1.4527e+50   1.25685e+45   1.45265e+50
        858730   1.97547e+33   7.35942e+41             0             0             0             0             0    1.4527e+50   1.25373e+45   1.45265e+50
        859774   1.97547e+33   7.35942e+41             0             0             0             0             0    1.4527e+50   1.25076e+45   1.45265e+50
        860819   1.97547e+33   7.35942e+41             0             0             0             0             0    1.4527e+50    1.2479e+45   1.45265e+50
        861863   1.97547e+33   7.35943e+41             0             0             0             0             0    1.4527e+50   1.24514e+45   1.45265e+50
        862907   1.97547e+33   7.35943e+41             0             0             0             0             0    1.4527e+50   1.24247e+45   1.45265e+50
        863952   1.97547e+33   7.35943e+41             0             0             0             0             0    1.4527e+50   1.23986e+45   1.45265e+50
        864996   1.97547e+33   7.35943e+41             0             0             0             0             0    1.4527e+50   1.23731e+45   1.45265e+50
        866041   1.97547e+33   7.35943e+41             0             0             0             0             0    1.4527e+50   1.23481e+45   1.45265e+50
        867085   1.97547e+33   7.35943e+41             0             0             0             0             0    1.4527e+50   1.23235e+45   1.45265e+50
        868130   1.97547e+33   7.35943e+41             0             0             0             0             0    1.4527e+50   1.22993e+45   1.45265e+50
        869174   1.97547e+33   7.35943e+41             0             0             0             0             0    1.4527e+50   1.22753e+45   1.45265e+50
        870218   1.97547e+33   7.35943e+41             0             0             0             0             0    1.4527e+50   1.22517e+45   1.45265e+50
        871263   1.97547e+33   7.35943e+41             0             0             0             0             0    1.4527e+50   1.22282e+45   1.45265e+50
        872307   1.97547e+33   7.35943e+41             0             0             0             0             0    1.4527e+50    1.2205e+45   1.45265e+50
        873352   1.97547e+33   7.35943e+41             0             0             0             0             0    1.4527e+50   1.21819e+45   1.45265e+50
        874396   1.97547e+33   7.35943e+41             0             0             0             0             0    1.4527e+50    1.2159e+45   1.45265e+50
        875441   1.97547e+33   7.35943e+41             0             0             0             0             0    1.4527e+50   1.21362e+45   1.45265e+50
        876485   1.97547e+33   7.35943e+41             0             0             0             0             0    1.4527e+50   1.21135e+45   1.45265e+50
        877530   1.97547e+33   7.35943e+41             0             0             0             0             0    1.4527e+50    1.2091e+45   1.45265e+50
        878575   1.97547e+33   7.35943e+41             0             0             0             0             0    1.4527e+50   1.20685e+45   1.45265e+50
        879619   1.97547e+33   7.35943e+41             0             0             0             0             0    1.4527e+50   1.20461e+45   1.45265e+50
        880664   1.97547e+33   7.35943e+41             0             0             0             0             0    1.4527e+50   1.20238e+45   1.45265e+50
        881708   1.97547e+33   7.35943e+41             0             0             0             0             0    1.4527e+50   1.20015e+45   1.45265e+50
        882753   1.97547e+33   7.35943e+41             0             0             0             0             0    1.4527e+50   1.19793e+45   1.45265e+50
        883798   1.97547e+33   7.35943e+41             0             0             0             0             0    1.4527e+50   1.19572e+45   1.45265e+50
        884842   1.97547e+33   7.35943e+41             0             0             0             0             0    1.4527e+50   1.19351e+45   1.45265e+50
        885887   1.97547e+33   7.35943e+41             0             0             0             0             0    1.4527e+50    1.1913e+45   1.45265e+50
        886932   1.97547e+33   7.35943e+41             0             0             0             0             0    1.4527e+50    1.1891e+45   1.45265e+50
        887976   1.97547e+33   7.35943e+41             0             0             0             0             0    1.4527e+50    1.1869e+45   1.45265e+50
        889021   1.97547e+33   7.35943e+41             0             0             0             0             0    1.4527e+50   1.18471e+45   1.45265e+50
        890066   1.97547e+33   7.35943e+41             0             0             0             0             0    1.4527e+50    1.1962e+45   1.45265e+50
        891111   1.97547e+33   7.35943e+41             0             0             0             0             0    1.4527e+50   1.20077e+45   1.45265e+50
        892155   1.97547e+33   7.35943e+41             0             0             0             0             0    1.4527e+50   1.20299e+45   1.45265e+50
        893200   1.97547e+33   7.35943e+41             0             0             0             0             0    1.4527e+50   1.19502e+45   1.45265e+50
        894245   1.97547e+33   7.35943e+41             0             0             0             0             0    1.4527e+50   1.19838e+45   1.45265e+50
        895290   1.97547e+33   7.35943e+41             0             0             0             0             0    1.4527e+50   1.19981e+45   1.45265e+50
        896335   1.97547e+33   7.35943e+41             0             0             0             0             0    1.4527e+50   1.19168e+45   1.45265e+50
        897380   1.97547e+33   7.35943e+41             0             0             0             0             0    1.4527e+50   1.19493e+45   1.45265e+50
        898425   1.97547e+33   7.35943e+41             0             0             0             0             0    1.4527e+50    1.1964e+45   1.45265e+50
        899469   1.97547e+33   7.35943e+41             0             0             0             0             0    1.4527e+50   1.19751e+45   1.45265e+50
        900514   1.97547e+33   7.35943e+41             0             0             0             0             0    1.4527e+50   1.19828e+45   1.45265e+50
        901559   1.97547e+33   7.35943e+41             0             0             0             0             0    1.4527e+50   1.19879e+45   1.45265e+50
        902604   1.97547e+33   7.35943e+41             0             0             0             0             0    1.4527e+50   1.19907e+45   1.45265e+50
        903649   1.97547e+33   7.35943e+41             0             0             0             0             0    1.4527e+50   1.19919e+45   1.45265e+50
        904694   1.97547e+33   7.35943e+41             0             0             0             0             0    1.4527e+50   1.18965e+45   1.45265e+50
        905739   1.97547e+33   7.35943e+41             0             0             0             0             0    1.4527e+50   1.19218e+45   1.45265e+50
        906784   1.97547e+33   7.35943e+41             0             0             0             0             0    1.4527e+50   1.19307e+45   1.45265e+50
        907829   1.97547e+33   7.35943e+41             0             0             0             0             0    1.4527e+50   1.18421e+45   1.45265e+50
        908874   1.97547e+33   7.35943e+41             0             0             0             0             0    1.4527e+50   1.18717e+45   1.45265e+50
        909919   1.97547e+33   7.35943e+41             0             0             0             0             0    1.4527e+50   1.18827e+45   1.45265e+50
        910964   1.97547e+33   7.35943e+41             0             0             0             0             0    1.4527e+50   1.17966e+45   1.45265e+50
        912009   1.97547e+33   7.35943e+41             0             0             0             0             0    1.4527e+50   1.18279e+45   1.45265e+50
        913054   1.97547e+33   7.35943e+41             0             0             0             0             0    1.4527e+50   1.18399e+45   1.45265e+50
        914099   1.97547e+33   7.35943e+41             0             0             0             0             0    1.4527e+50   1.17556e+45   1.45265e+50
        915144   1.97547e+33   7.35943e+41             0             0             0             0             0    1.4527e+50   1.17874e+45   1.45265e+50
        916189   1.97547e+33   7.35943e+41             0             0             0             0             0    1.4527e+50   1.17116e+45   1.45265e+50
        917234   1.97547e+33   7.35943e+41             0             0             0             0             0    1.4527e+50   1.17471e+45   1.45265e+50
        918279   1.97547e+33   7.35943e+41             0             0             0             0             0    1.4527e+50   1.17647e+45   1.45265e+50
        919324   1.97547e+33   7.35943e+41             0             0             0             0             0    1.4527e+50   1.17852e+45   1.45265e+50
        920370   1.97547e+33   7.35943e+41             0             0             0             0             0    1.4527e+50   1.17981e+45   1.45265e+50
        921415   1.97547e+33   7.35943e+41             0             0             0             0             0    1.4527e+50   1.18003e+45   1.45265e+50
        922460   1.97547e+33   7.35943e+41             0             0             0             0             0    1.4527e+50   1.17068e+45   1.45265e+50
        923505   1.97547e+33   7.35943e+41             0             0             0             0             0    1.4527e+50    1.1646e+45   1.45265e+50
        924550   1.97547e+33   7.35943e+41             0             0             0             0             0    1.4527e+50   1.16002e+45   1.45265e+50
        925595   1.97547e+33   7.35943e+41             0             0             0             0             0    1.4527e+50   1.15619e+45   1.45265e+50
        926640   1.97547e+33   7.35943e+41             0             0             0             0             0    1.4527e+50   1.15285e+45   1.45265e+50
        927685   1.97547e+33   7.35943e+41             0             0             0             0             0    1.4527e+50   1.14983e+45   1.45265e+50
        928731   1.97547e+33   7.35943e+41             0             0             0             0             0    1.4527e+50   1.14705e+45   1.45265e+50
        929776   1.97547e+33   7.35943e+41             0             0             0             0             0    1.4527e+50   1.14444e+45   1.45265e+50
        930821   1.97547e+33   7.35943e+41             0             0             0             0             0    1.4527e+50   1.14197e+45   1.45265e+50
        931866   1.97547e+33   7.35943e+41             0             0             0             0             0    1.4527e+50    1.1396e+45   1.45265e+50
        932911   1.97547e+33   7.35943e+41             0             0             0             0             0    1.4527e+50   1.13731e+45   1.45265e+50
        933957   1.97547e+33   7.35943e+41             0             0             0             0             0    1.4527e+50    1.1351e+45   1.45265e+50
        935002   1.97547e+33   7.35943e+41             0             0             0             0             0    1.4527e+50   1.13293e+45   1.45265e+50
        936047   1.97547e+33   7.35943e+41             0             0             0             0             0    1.4527e+50   1.13082e+45   1.45265e+50
        937092   1.97547e+33   7.35943e+41             0             0             0             0             0    1.4527e+50   1.12874e+45   1.45265e+50
        938138   1.97547e+33   7.35943e+41             0             0             0             0             0    1.4527e+50   1.12669e+45   1.45265e+50
        939183   1.97547e+33   7.35943e+41             0             0             0             0             0    1.4527e+50   1.12467e+45   1.45265e+50
        940228   1.97547e+33   7.35943e+41             0             0             0             0             0    1.4527e+50   1.12267e+45   1.45265e+50
        941274   1.97547e+33   7.35943e+41             0             0             0             0             0    1.4527e+50    1.1207e+45   1.45265e+50
        942319   1.97547e+33   7.35943e+41             0             0             0             0             0    1.4527e+50   1.11873e+45   1.45265e+50
        943364   1.97547e+33   7.35943e+41             0             0             0             0             0    1.4527e+50   1.11678e+45   1.45265e+50
        944410   1.97547e+33   7.35943e+41             0             0             0             0             0    1.4527e+50   1.11485e+45   1.45265e+50
        945455   1.97547e+33   7.35943e+41             0             0             0             0             0    1.4527e+50   1.11292e+45   1.45265e+50
        946500   1.97547e+33   7.35943e+41             0             0             0             0             0    1.4527e+50     1.111e+45   1.45265e+50
        947546   1.97547e+33   7.35943e+41             0             0             0             0             0    1.4527e+50   1.10908e+45   1.45265e+50
        948591   1.97547e+33   7.35943e+41             0             0             0             0             0    1.4527e+50   1.10718e+45   1.45265e+50
        949637   1.97547e+33   7.35943e+41             0             0             0             0             0    1.4527e+50   1.10527e+45   1.45265e+50
        950682   1.97547e+33   7.35943e+41             0             0             0             0             0    1.4527e+50   1.10338e+45   1.45265e+50
        951727   1.97547e+33   7.35943e+41             0             0             0             0             0    1.4527e+50   1.10148e+45   1.45265e+50
        952773   1.97547e+33   7.35943e+41             0             0             0             0             0    1.4527e+50   1.09959e+45   1.45265e+50
        953818   1.97547e+33   7.35943e+41             0             0             0             0             0    1.4527e+50    1.0977e+45   1.45265e+50
        954864   1.97547e+33   7.35943e+41             0             0             0             0             0    1.4527e+50   1.09582e+45   1.45265e+50
        955909   1.97547e+33   7.35943e+41             0             0             0             0             0    1.4527e+50   1.09393e+45   1.45265e+50
        956955   1.97547e+33   7.35943e+41             0             0             0             0             0    1.4527e+50   1.09205e+45   1.45265e+50
        958000   1.97547e+33   7.35943e+41             0             0             0             0             0    1.4527e+50   1.09017e+45   1.45265e+50
        959046   1.97547e+33   7.35944e+41             0             0             0             0             0    1.4527e+50   1.08829e+45   1.45265e+50
        960092   1.97547e+33   7.35944e+41             0             0             0             0             0    1.4527e+50   1.08641e+45   1.45265e+50
        961137   1.97547e+33   7.35944e+41             0             0             0             0             0    1.4527e+50   1.08454e+45   1.45265e+50
        962183   1.97547e+33   7.35944e+41             0             0             0             0             0    1.4527e+50   1.08266e+45   1.45265e+50
        963228   1.97547e+33   7.35944e+41             0             0             0             0             0    1.4527e+50   1.08078e+45   1.45265e+50
        964274   1.97547e+33   7.35944e+41             0             0             0             0             0    1.4527e+50   1.07891e+45   1.45265e+50
        965320   1.97547e+33   7.35944e+41             0             0             0             0             0    1.4527e+50   1.07704e+45   1.45265e+50
        966365   1.97547e+33   7.35944e+41             0             0             0             0             0    1.4527e+50   1.07517e+45   1.45265e+50
        967411   1.97547e+33   7.35944e+41             0             0             0             0             0    1.4527e+50    1.0733e+45   1.45265e+50
        968457   1.97547e+33   7.35944e+41             0             0             0             0             0    1.4527e+50   1.07143e+45   1.45265e+50
        969502   1.97547e+33   7.35944e+41             0             0             0             0             0    1.4527e+50   1.06956e+45   1.45265e+50
        970548   1.97547e+33   7.35944e+41             0             0             0             0             0    1.4527e+50   1.06769e+45   1.45265e+50
        971594   1.97547e+33   7.35944e+41             0             0             0             0             0    1.4527e+50   1.06583e+45   1.45265e+50
        972639   1.97547e+33   7.35944e+41             0             0             0             0             0    1.4527e+50   1.06396e+45   1.45265e+50
        973685   1.97547e+33   7.35944e+41             0             0             0             0             0    1.4527e+50    1.0621e+45   1.45265e+50
        974731   1.97547e+33   7.35944e+41             0             0             0             0             0    1.4527e+50   1.06024e+45   1.45265e+50
        975777   1.97547e+33   7.35944e+41             0             0             0             0             0    1.4527e+50   1.05838e+45   1.45265e+50
        976822   1.97547e+33   7.35944e+41             0             0             0             0             0    1.4527e+50   1.05652e+45   1.45265e+50
        977868   1.97547e+33   7.35944e+41             0             0             0             0             0    1.4527e+50   1.05466e+45   1.45265e+50
        978914   1.97547e+33   7.35944e+41             0             0             0             0             0    1.4527e+50   1.05281e+45   1.45265e+50
        979960   1.97547e+33   7.35944e+41             0             0             0             0             0    1.4527e+50   1.05095e+45   1.45265e+50
        981006   1.97547e+33   7.35944e+41             0             0             0             0             0    1.4527e+50    1.0491e+45   1.45265e+50
        982051   1.97547e+33   7.35944e+41             0             0             0             0             0    1.4527e+50   1.04725e+45   1.45265e+50
        983097   1.97547e+33   7.35944e+41             0             0             0             0             0    1.4527e+50   1.04541e+45   1.45265e+50
        984143   1.97547e+33   7.35944e+41             0             0             0             0             0    1.4527e+50   1.04356e+45   1.45265e+50
        985189   1.97547e+33   7.35944e+41             0             0             0             0             0    1.4527e+50   1.04172e+45   1.45265e+50
        986235   1.97547e+33   7.35944e+41             0             0             0             0             0    1.4527e+50   1.03988e+45   1.45265e+50
        987281   1.97547e+33   7.35944e+41             0             0             0             0             0    1.4527e+50   1.03804e+45   1.45265e+50
        988327   1.97547e+33   7.35944e+41             0             0             0             0             0    1.4527e+50    1.0362e+45   1.45265e+50
        989372   1.97547e+33   7.35944e+41             0             0             0             0             0    1.4527e+50   1.03437e+45   1.45265e+50
        990418   1.97547e+33   7.35944e+41             0             0             0             0             0    1.4527e+50   1.03254e+45   1.45265e+50
        991464   1.97547e+33   7.35944e+41             0             0             0             0             0    1.4527e+50   1.03071e+45   1.45265e+50
        992510   1.97547e+33   7.35944e+41             0             0             0             0             0    1.4527e+50   1.02888e+45   1.45265e+50
        993556   1.97547e+33   7.35944e+41             0             0             0             0             0    1.4527e+50   1.02706e+45   1.45265e+50
        994602   1.97547e+33   7.35944e+41             0             0             0             0             0    1.4527e+50   1.02524e+45   1.45265e+50
        995648   1.97547e+33   7.35944e+41             0             0             0             0             0    1.4527e+50   1.02342e+45   1.45265e+50
        996694   1.97547e+33   7.35944e+41             0             0             0             0             0    1.4527e+50   1.02161e+45   1.45265e+50
        997740   1.97547e+33   7.35944e+41             0             0             0             0             0    1.4527e+50   1.01979e+45   1.45265e+50
        998786   1.97547e+33   7.35944e+41             0             0             0             0             0    1.4527e+50   1.01799e+45   1.45265e+50
        999832   1.97547e+33   7.35944e+41             0             0             0             0             0    1.4527e+50   1.01618e+45   1.45265e+50
   1.00088e+06   1.97547e+33   7.35944e+41             0             0             0             0             0    1.4527e+50   1.01438e+45   1.45265e+50
   1.00192e+06   1.97547e+33   7.35944e+41             0             0             0             0             0    1.4527e+50   1.01258e+45   1.45265e+50
   1.00297e+06   1.97547e+33   7.35944e+41             0             0             0             0             0    1.4527e+50   1.02231e+45   1.45265e+50
   1.00402e+06   1.97547e+33   7.35944e+41             0             0             0             0             0    1.4527e+50   1.02682e+45   1.45265e+50
   1.00506e+06   1.97547e+33   7.35944e+41             0             0             0             0             0    1.4527e+50   1.02922e+45   1.45265e+50
   1.00611e+06   1.97547e+33   7.35944e+41             0             0             0             0             0    1.4527e+50   1.03075e+45   1.45265e+50
   1.00715e+06   1.97547e+33   7.35944e+41             0             0             0             0             0    1.4527e+50   1.03187e+45   1.45265e+50
    1.0082e+06   1.97547e+33   7.35944e+41             0             0             0             0             0    1.4527e+50   1.03274e+45   1.45265e+50
   1.00925e+06   1.97547e+33   7.35944e+41             0             0             0             0             0    1.4527e+50   1.03344e+45   1.45265e+50
   1.01029e+06   1.97547e+33   7.35944e+41             0             0             0             0             0    1.4527e+50   1.03399e+45   1.45265e+50
   1.01134e+06   1.97547e+33   7.35944e+41             0             0             0             0             0    1.4527e+50   1.03439e+45   1.45265e+50
   1.01238e+06   1.97547e+33   7.35944e+41             0             0             0             0             0    1.4527e+50   1.03468e+45   1.45265e+50
   1.01343e+06   1.97547e+33   7.35944e+41             0             0             0             0             0    1.4527e+50   1.03486e+45   1.45265e+50
   1.01448e+06   1.97547e+33   7.35944e+41             0             0             0             0             0    1.4527e+50   1.03495e+45   1.45265e+50
   1.01552e+06   1.97547e+33   7.35944e+41             0             0             0             0             0    1.4527e+50   1.03498e+45   1.45265e+50
   1.01657e+06   1.97547e+33   7.35944e+41             0             0             0             0             0    1.4527e+50   1.03495e+45   1.45265e+50
   1.01762e+06   1.97547e+33   7.35944e+41             0             0             0             0             0    1.4527e+50    1.0349e+45   1.45265e+50
   1.01866e+06   1.97547e+33   7.35944e+41             0             0             0             0             0    1.4527e+50    1.0348e+45   1.45265e+50
   1.01971e+06   1.97547e+33   7.35944e+41             0             0             0             0             0    1.4527e+50   1.03467e+45   1.45265e+50
   1.02075e+06   1.97547e+33   7.35944e+41             0             0             0             0             0    1.4527e+50   1.02628e+45   1.45265e+50
    1.0218e+06   1.97547e+33   7.35944e+41             0             0             0             0             0    1.4527e+50     1.028e+45   1.45265e+50
   1.02285e+06   1.97547e+33   7.35944e+41             0             0             0             0             0    1.4527e+50   1.02855e+45   1.45265e+50
   1.02389e+06   1.97547e+33   7.35944e+41             0             0             0             0             0    1.4527e+50   1.02096e+45   1.45265e+50
   1.02494e+06   1.97547e+33   7.35944e+41             0             0             0             0             0    1.4527e+50   1.02308e+45   1.45265e+50
